MIA HEAT, 0022201177, Apr 4, @ DET, 105 - 118, Little Caesars Arena, Week 25
MIA HEAT, 0022201198, Apr 6, @ PHI, 101 - 129, Wells Fargo Center, Week 25
MIA HEAT, 0022201204, Apr 7, @ WAS, 114 - 108, Capital One Arena, Week 25
MIA HEAT, 0022201219, Apr 9, vs ORL, 110 - 123, Kaseya Center, Week 25
MIA HEAT, 0052200101, Apr 11, vs ATL, 116 - 105, Kaseya Center, None
MIA HEAT, 0052200201, Apr 14, vs CHI, 91 - 102, Kaseya Center, None
MIA HEAT, 0042200101, Apr 16, @ MIL, 117 - 130, Fiserv Forum, MIA leads 1-0
MIA HEAT, 0042200102, Apr 19, @ MIL, 138 - 122, Fiserv Forum, Series tied 1-1
MIA HEAT, 0042200103, Apr 22, vs MIL, 99 - 121, Kaseya Center, MIA leads 2-1
MIA HEAT, 0042200104, Apr 24, vs MIL, 114 - 119, Kaseya Center, MIA leads 3-1
MIA HEAT, 0042200105, Apr 26, @ MIL, 126 - 128, Fiserv Forum, MIA wins 4-1
MIA HEAT, 0042200201, Apr 30, @ NYK, 101 - 108, Madison Square Garden, MIA leads 1-0
MIA HEAT, 0042200202, May 2, @ NYK, 111 - 105, Madison Square Garden, Series tied 1-1
MIA HEAT, 0042200203, May 6, vs NYK, 86 - 105, Kaseya Center, MIA leads 2-1
MIA HEAT, 0042200204, May 8, vs NYK, 101 - 109, Kaseya Center, MIA leads 3-1
MIA HEAT, 0042200205, May 10, @ NYK, 112 - 103, Madison Square Garden, MIA leads 3-2
MIA HEAT, 0042200206, May 12, vs NYK, 92 - 96, Kaseya Center, MIA wins 4-2
MIA HEAT, 0042200301, May 17, @ BOS, 116 - 123, TD Garden, MIA leads 1-0
MIA HEAT, 0042200302, May 19, @ BOS, 105 - 111, TD Garden, MIA leads 2-0
MIA HEAT, 0042200303, May 21, vs BOS, 102 - 128, Kaseya Center, MIA leads 3-0
MIA HEAT, 0042200304, May 23, vs BOS, 116 - 99, Kaseya Center, MIA leads 3-1
MIA HEAT, 0042200305, May 25, @ BOS, 110 - 97, TD Garden, MIA leads 3-2
MIA HEAT, 0042200306, May 27, vs BOS, 104 - 103, Kaseya Center, Series tied 3-3
MIA HEAT, 0042200307, May 29, @ BOS, 84 - 103, TD Garden, MIA wins 4-3
MIA HEAT, 0042200401, Jun 1, @ DEN, 104 - 93, Ball Arena, DEN leads 1-0
MIA HEAT, 0042200402, Jun 4, @ DEN, 108 - 111, Ball Arena, Series tied 1-1
MIA HEAT, 0042200403, Jun 7, vs DEN, 109 - 94, Kaseya Center, DEN leads 2-1
MIA HEAT, 0042200404, Jun 9, vs DEN, 108 - 95, Kaseya Center, DEN leads 3-1
MIA HEAT, 0042200405, Jun 12, @ DEN, 94 - 89, Ball Arena, DEN wins 4-1
DEN NUGGETS, 0012200011, Oct 3, vs OKC, 112 - 101, Ball Arena, Preseason
DEN NUGGETS, 0012200031, Oct 7, @ CHI, 131 - 113, United Center, Preseason
DEN NUGGETS, 0012200046, Oct 10, vs PHX, 105 - 107, Ball Arena, Preseason
DEN NUGGETS, 0012200059, Oct 12, @ LAC, 115 - 126, Toyota Arena, Preseason
DEN NUGGETS, 0012200069, Oct 14, @ GSW, 112 - 119, Chase Center, Preseason
DEN NUGGETS, 0022200012, Oct 19, @ UTA, 123 - 102, Vivint Arena, Week 1
DEN NUGGETS, 0022200026, Oct 21, @ GSW, 123 - 128, Chase Center, Week 1
DEN NUGGETS, 0022200035, Oct 22, vs OKC, 117 - 122, Ball Arena, Week 1
DEN NUGGETS, 0022200051, Oct 24, @ POR, 135 - 110, Moda Center, Week 2
DEN NUGGETS, 0022200064, Oct 26, vs LAL, 99 - 110, Ball Arena, Week 2
DEN NUGGETS, 0022200078, Oct 28, vs UTA, 101 - 117, Ball Arena, Week 2
DEN NUGGETS, 0022200095, Oct 30, @ LAL, 121 - 110, Crypto.com Arena, Week 2
DEN NUGGETS, 0022200119, Nov 3, @ OKC, 110 - 122, Paycom Center, Week 3
DEN NUGGETS, 0022200138, Nov 5, vs SAS, 101 - 126, Ball Arena, Week 3
DEN NUGGETS, 0022200154, Nov 7, @ SAS, 109 - 115, AT&T Center, Week 4
DEN NUGGETS, 0022200160, Nov 9, @ IND, 119 - 122, Gainbridge Fieldhouse, Week 4
DEN NUGGETS, 0022200176, Nov 11, @ BOS, 131 - 112, TD Garden, Week 4
DEN NUGGETS, 0022200196, Nov 13, @ CHI, 103 - 126, United Center, Week 4
DEN NUGGETS, 0022200219, Nov 16, vs NYK, 106 - 103, Ball Arena, Week 5
DEN NUGGETS, 0022200230, Nov 18, @ DAL, 127 - 99, American Airlines Center, Week 5
DEN NUGGETS, 0022200246, Nov 20, @ DAL, 97 - 98, American Airlines Center, Week 5
DEN NUGGETS, 0022200258, Nov 22, vs DET, 110 - 108, Ball Arena, Week 6
DEN NUGGETS, 0022200268, Nov 23, @ OKC, 126 - 131, Paycom Center, Week 6
DEN NUGGETS, 0022200285, Nov 25, @ LAC, 104 - 114, Crypto.com Arena, Week 6
DEN NUGGETS, 0022200305, Nov 28, vs HOU, 113 - 129, Ball Arena, Week 7
DEN NUGGETS, 0022200320, Nov 30, vs HOU, 100 - 120, Ball Arena, Week 7
DEN NUGGETS, 0022200327, Dec 2, @ ATL, 117 - 109, State Farm Arena, Week 7
DEN NUGGETS, 0022200344, Dec 4, @ NOP, 121 - 106, Smoothie King Center, Week 7
DEN NUGGETS, 0022200362, Dec 6, vs DAL, 116 - 115, Ball Arena, Week 8
DEN NUGGETS, 0022200376, Dec 8, @ POR, 120 - 121, Moda Center, Week 8
DEN NUGGETS, 0022200393, Dec 10, vs UTA, 110 - 115, Ball Arena, Week 8
DEN NUGGETS, 0022200422, Dec 14, vs WAS, 128 - 141, Ball Arena, Week 9
DEN NUGGETS, 0022200437, Dec 16, @ LAL, 126 - 108, Crypto.com Arena, Week 9
DEN NUGGETS, 0022200450, Dec 18, vs CHA, 115 - 119, Ball Arena, Week 9
DEN NUGGETS, 0022200465, Dec 20, vs MEM, 91 - 105, Ball Arena, Week 10
DEN NUGGETS, 0022200489, Dec 23, vs POR, 107 - 120, Ball Arena, Week 10
DEN NUGGETS, 0022200497, Dec 25, vs PHX, 125 - 128, Ball Arena, Week 10
DEN NUGGETS, 0022200514, Dec 27, @ SAC, 106 - 113, Golden 1 Center, Week 11
DEN NUGGETS, 0022200522, Dec 28, @ SAC, 127 - 126, Golden 1 Center, Week 11
DEN NUGGETS, 0022200535, Dec 30, vs MIA, 119 - 124, Ball Arena, Week 11
DEN NUGGETS, 0022200549, Jan 1, vs BOS, 111 - 123, Ball Arena, Week 11
DEN NUGGETS, 0022200557, Jan 2, @ MIN, 124 - 111, Target Center, Week 12
DEN NUGGETS, 0022200579, Jan 5, vs LAC, 91 - 122, Ball Arena, Week 12
DEN NUGGETS, 0022200588, Jan 6, vs CLE, 108 - 121, Ball Arena, Week 12
DEN NUGGETS, 0022200609, Jan 9, vs LAL, 109 - 122, Ball Arena, Week 13
DEN NUGGETS, 0022200624, Jan 11, vs PHX, 97 - 126, Ball Arena, Week 13
DEN NUGGETS, 0022200639, Jan 13, @ LAC, 103 - 115, Crypto.com Arena, Week 13
DEN NUGGETS, 0022200653, Jan 15, vs ORL, 116 - 119, Ball Arena, Week 13
DEN NUGGETS, 0022200667, Jan 17, vs POR, 113 - 122, Ball Arena, Week 14
DEN NUGGETS, 0022200676, Jan 18, vs MIN, 118 - 122, Ball Arena, Week 14
DEN NUGGETS, 0022200688, Jan 20, vs IND, 111 - 134, Ball Arena, Week 14
DEN NUGGETS, 0022200702, Jan 22, vs OKC, 101 - 99, Ball Arena, Week 14
DEN NUGGETS, 0022200716, Jan 24, @ NOP, 98 - 99, Smoothie King Center, Week 15
DEN NUGGETS, 0022200723, Jan 25, @ MIL, 107 - 99, Fiserv Forum, Week 15
DEN NUGGETS, 0022200741, Jan 28, @ PHI, 126 - 119, Wells Fargo Center, Week 15
DEN NUGGETS, 0022200768, Jan 31, vs NOP, 113 - 122, Ball Arena, Week 16
DEN NUGGETS, 0022200783, Feb 2, vs GSW, 117 - 134, Ball Arena, Week 16
DEN NUGGETS, 0022200801, Feb 4, vs ATL, 108 - 128, Ball Arena, Week 16
DEN NUGGETS, 0022200806, Feb 5, @ MIN, 128 - 98, Target Center, Week 16
DEN NUGGETS, 0022200820, Feb 7, vs MIN, 112 - 146, Ball Arena, Week 17
DEN NUGGETS, 0022200831, Feb 9, @ ORL, 115 - 104, Amway Center, Week 17
DEN NUGGETS, 0022200847, Feb 11, @ CHA, 105 - 119, Spectrum Center, Week 17
DEN NUGGETS, 0022200861, Feb 13, @ MIA, 108 - 112, Miami-Dade Arena, Week 18
DEN NUGGETS, 0022200881, Feb 15, vs DAL, 109 - 118, Ball Arena, Week 18
DEN NUGGETS, 0022200886, Feb 23, @ CLE, 109 - 115, Rocket Mortgage FieldHouse, Week 19
DEN NUGGETS, 0022200907, Feb 25, @ MEM, 112 - 94, FedExForum, Week 19
DEN NUGGETS, 0022200918, Feb 26, vs LAC, 124 - 134, Ball Arena, Week 19
DEN NUGGETS, 0022200926, Feb 28, @ HOU, 112 - 133, Toyota Center, Week 20
DEN NUGGETS, 0022200952, Mar 3, vs MEM, 97 - 113, Ball Arena, Week 20
DEN NUGGETS, 0022200975, Mar 6, vs TOR, 113 - 118, Ball Arena, Week 21
DEN NUGGETS, 0022200989, Mar 8, vs CHI, 117 - 96, Ball Arena, Week 21
DEN NUGGETS, 0022201002, Mar 10, @ SAS, 128 - 120, AT&T Center, Week 21
DEN NUGGETS, 0022201014, Mar 12, vs BKN, 122 - 120, Ball Arena, Week 21
DEN NUGGETS, 0022201029, Mar 14, @ TOR, 125 - 110, Scotiabank Arena, Week 22
DEN NUGGETS, 0022201042, Mar 16, @ DET, 100 - 119, Little Caesars Arena, Week 22
DEN NUGGETS, 0022201055, Mar 18, @ NYK, 116 - 110, Madison Square Garden, Week 22
DEN NUGGETS, 0022201063, Mar 19, @ BKN, 102 - 108, Barclays Center, Week 22
DEN NUGGETS, 0022201083, Mar 22, @ WAS, 104 - 118, Capital One Arena, Week 23
DEN NUGGETS, 0022201109, Mar 25, vs MIL, 106 - 129, Ball Arena, Week 23
DEN NUGGETS, 0022201126, Mar 27, vs PHI, 111 - 116, Ball Arena, Week 24
DEN NUGGETS, 0022201147, Mar 30, vs NOP, 107 - 88, Ball Arena, Week 24
DEN NUGGETS, 0022201160, Mar 31, @ PHX, 100 - 93, Footprint Center, Week 24
DEN NUGGETS, 0022201175, Apr 2, vs GSW, 110 - 112, Ball Arena, Week 24
DEN NUGGETS, 0022201183, Apr 4, @ HOU, 124 - 103, Toyota Center, Week 25
DEN NUGGETS, 0022201201, Apr 6, @ PHX, 119 - 115, Footprint Center, Week 25
DEN NUGGETS, 0022201213, Apr 8, @ UTA, 118 - 114, Vivint Arena, Week 25
DEN NUGGETS, 0022201227, Apr 9, vs SAC, 95 - 109, Ball Arena, Week 25
DEN NUGGETS, 0042200141, Apr 16, vs MIN, 80 - 109, Ball Arena, DEN leads 1-0
DEN NUGGETS, 0042200142, Apr 19, vs MIN, 113 - 122, Ball Arena, DEN leads 2-0
DEN NUGGETS, 0042200143, Apr 21, @ MIN, 111 - 120, Target Center, DEN leads 3-0
DEN NUGGETS, 0042200144, Apr 23, @ MIN, 114 - 108, Target Center, DEN leads 3-1
DEN NUGGETS, 0042200145, Apr 25, vs MIN, 109 - 112, Ball Arena, DEN wins 4-1
DEN NUGGETS, 0042200221, Apr 29, vs PHX, 107 - 125, Ball Arena, DEN leads 1-0
DEN NUGGETS, 0042200222, May 1, vs PHX, 87 - 97, Ball Arena, DEN leads 2-0
DEN NUGGETS, 0042200223, May 5, @ PHX, 121 - 114, Footprint Center, DEN leads 2-1
DEN NUGGETS, 0042200224, May 7, @ PHX, 129 - 124, Footprint Center, Series tied 2-2
DEN NUGGETS, 0042200225, May 9, vs PHX, 102 - 118, Ball Arena, DEN leads 3-2
DEN NUGGETS, 0042200226, May 11, @ PHX, 100 - 125, Footprint Center, DEN wins 4-2
DEN NUGGETS, 0042200311, May 16, vs LAL, 126 - 132, Ball Arena, DEN leads 1-0
DEN NUGGETS, 0042200312, May 18, vs LAL, 103 - 108, Ball Arena, DEN leads 2-0
DEN NUGGETS, 0042200313, May 20, @ LAL, 108 - 119, Crypto.com Arena, DEN leads 3-0
DEN NUGGETS, 0042200314, May 22, @ LAL, 111 - 113, Crypto.com Arena, DEN wins 4-0
DEN NUGGETS, 0042200401, Jun 1, vs MIA, 93 - 104, Ball Arena, DEN leads 1-0
DEN NUGGETS, 0042200402, Jun 4, vs MIA, 111 - 108, Ball Arena, Series tied 1-1
DEN NUGGETS, 0042200403, Jun 7, @ MIA, 94 - 109, Kaseya Center, DEN leads 2-1
DEN NUGGETS, 0042200404, Jun 9, @ MIA, 95 - 108, Kaseya Center, DEN leads 3-1
DEN NUGGETS, 0042200405, Jun 12, vs MIA, 89 - 94, Ball Arena, DEN wins 4-1
OKC THUNDER, 0012200011, Oct 3, @ DEN, 101 - 112, Ball Arena, Preseason
OKC THUNDER, 0012200021, Oct 5, vs DAL, 98 - 96, BOK Center, Preseason
OKC THUNDER, 0012200025, Oct 6, vs ADL, 98 - 131, Paycom Center, Preseason
OKC THUNDER, 0012200038, Oct 9, vs MRA, 97 - 144, Paycom Center, Preseason
OKC THUNDER, 0012200047, Oct 11, @ DET, 99 - 115, Little Caesars Arena, Preseason
OKC THUNDER, 0012200061, Oct 13, @ SAS, 112 - 118, AT&T Center, Preseason
OKC THUNDER, 0022200010, Oct 19, @ MIN, 115 - 108, Target Center, Week 1
OKC THUNDER, 0022200035, Oct 22, @ DEN, 122 - 117, Ball Arena, Week 1
OKC THUNDER, 0022200041, Oct 23, vs MIN, 116 - 106, Paycom Center, Week 1
OKC THUNDER, 0022200054, Oct 25, vs LAC, 94 - 108, Paycom Center, Week 2
OKC THUNDER, 0022200067, Oct 27, vs LAC, 110 - 118, Paycom Center, Week 2
OKC THUNDER, 0022200086, Oct 29, @ DAL, 111 - 117, American Airlines Center, Week 2
OKC THUNDER, 0022200105, Nov 1, vs ORL, 108 - 116, Paycom Center, Week 3
OKC THUNDER, 0022200119, Nov 3, vs DEN, 122 - 110, Paycom Center, Week 3
OKC THUNDER, 0022200136, Nov 5, @ MIL, 108 - 94, Fiserv Forum, Week 3
OKC THUNDER, 0022200146, Nov 7, @ DET, 112 - 103, Little Caesars Arena, Week 4
OKC THUNDER, 0022200168, Nov 9, vs MIL, 136 - 132, Paycom Center, Week 4
OKC THUNDER, 0022200179, Nov 11, vs TOR, 113 - 132, Paycom Center, Week 4
OKC THUNDER, 0022200192, Nov 13, @ NYK, 135 - 145, Madison Square Garden, Week 4
OKC THUNDER, 0022200201, Nov 14, @ BOS, 126 - 122, TD Garden, Week 5
OKC THUNDER, 0022200213, Nov 16, @ WAS, 120 - 121, Capital One Arena, Week 5
OKC THUNDER, 0022200229, Nov 18, @ MEM, 121 - 110, FedExForum, Week 5
OKC THUNDER, 0022200254, Nov 21, vs NYK, 129 - 119, Paycom Center, Week 6
OKC THUNDER, 0022200268, Nov 23, vs DEN, 131 - 126, Paycom Center, Week 6
OKC THUNDER, 0022200281, Nov 25, vs CHI, 119 - 123, Paycom Center, Week 6
OKC THUNDER, 0022200287, Nov 26, @ HOU, 118 - 105, Toyota Center, Week 6
OKC THUNDER, 0022200304, Nov 28, @ NOP, 105 - 101, Smoothie King Center, Week 7
OKC THUNDER, 0022200319, Nov 30, vs SAS, 111 - 119, Paycom Center, Week 7
OKC THUNDER, 0022200341, Dec 3, @ MIN, 128 - 135, Target Center, Week 7
OKC THUNDER, 0022200354, Dec 5, @ ATL, 114 - 121, State Farm Arena, Week 8
OKC THUNDER, 0022200368, Dec 7, @ MEM, 123 - 102, FedExForum, Week 8
OKC THUNDER, 0022200390, Dec 10, @ CLE, 110 - 102, Rocket Mortgage FieldHouse, Week 8
OKC THUNDER, 0022200405, Dec 12, @ DAL, 121 - 114, American Airlines Center, Week 9
OKC THUNDER, 0022200419, Dec 14, vs MIA, 110 - 108, Paycom Center, Week 9
OKC THUNDER, 0022200435, Dec 16, vs MIN, 112 - 110, Paycom Center, Week 9
OKC THUNDER, 0022200443, Dec 17, vs MEM, 109 - 115, Paycom Center, Week 9
OKC THUNDER, 0022200458, Dec 19, vs POR, 121 - 123, Paycom Center, Week 10
OKC THUNDER, 0022200474, Dec 21, vs POR, 98 - 101, Paycom Center, Week 10
OKC THUNDER, 0022200488, Dec 23, vs NOP, 128 - 125, Paycom Center, Week 10
OKC THUNDER, 0022200511, Dec 27, vs SAS, 114 - 130, Paycom Center, Week 11
OKC THUNDER, 0022200523, Dec 29, @ CHA, 121 - 113, Spectrum Center, Week 11
OKC THUNDER, 0022200545, Dec 31, vs PHI, 115 - 96, Paycom Center, Week 11
OKC THUNDER, 0022200562, Jan 3, vs BOS, 117 - 150, Paycom Center, Week 12
OKC THUNDER, 0022200566, Jan 4, @ ORL, 126 - 115, Amway Center, Week 12
OKC THUNDER, 0022200584, Jan 6, vs WAS, 110 - 127, Paycom Center, Week 12
OKC THUNDER, 0022200602, Jan 8, vs DAL, 109 - 120, Paycom Center, Week 12
OKC THUNDER, 0022200611, Jan 10, @ MIA, 112 - 111, FTX Arena, Week 13
OKC THUNDER, 0022200626, Jan 12, @ PHI, 114 - 133, Wells Fargo Center, Week 13
OKC THUNDER, 0022200636, Jan 13, @ CHI, 110 - 124, United Center, Week 13
OKC THUNDER, 0022200651, Jan 15, @ BKN, 102 - 112, Barclays Center, Week 13
OKC THUNDER, 0022200674, Jan 18, vs IND, 106 - 126, Paycom Center, Week 14
OKC THUNDER, 0022200691, Jan 20, @ SAC, 118 - 113, Golden 1 Center, Week 14
OKC THUNDER, 0022200702, Jan 22, @ DEN, 99 - 101, Ball Arena, Week 14
OKC THUNDER, 0022200725, Jan 25, vs ATL, 137 - 132, Paycom Center, Week 15
OKC THUNDER, 0022200739, Jan 27, vs CLE, 100 - 112, Paycom Center, Week 15
OKC THUNDER, 0022200759, Jan 30, vs GSW, 128 - 120, Paycom Center, Week 16
OKC THUNDER, 0022200773, Feb 1, @ HOU, 112 - 106, Toyota Center, Week 16
OKC THUNDER, 0022200799, Feb 4, vs HOU, 121 - 153, Paycom Center, Week 16
OKC THUNDER, 0022200814, Feb 6, @ GSW, 141 - 114, Chase Center, Week 17
OKC THUNDER, 0022200821, Feb 7, @ LAL, 130 - 133, Crypto.com Arena, Week 17
OKC THUNDER, 0022200843, Feb 10, @ POR, 129 - 138, Moda Center, Week 17
OKC THUNDER, 0022200864, Feb 13, vs NOP, 103 - 100, Paycom Center, Week 18
OKC THUNDER, 0022200880, Feb 15, vs HOU, 96 - 133, Paycom Center, Week 18
OKC THUNDER, 0022200892, Feb 23, @ UTA, 120 - 119, Vivint Arena, Week 19
OKC THUNDER, 0022200899, Feb 24, @ PHX, 124 - 115, Footprint Center, Week 19
OKC THUNDER, 0022200915, Feb 26, vs SAC, 124 - 115, Paycom Center, Week 19
OKC THUNDER, 0022200928, Feb 28, vs SAC, 123 - 117, Paycom Center, Week 20
OKC THUNDER, 0022200940, Mar 1, vs LAL, 123 - 117, Paycom Center, Week 20
OKC THUNDER, 0022200951, Mar 3, vs UTA, 103 - 130, Paycom Center, Week 20
OKC THUNDER, 0022200968, Mar 5, vs UTA, 119 - 129, Paycom Center, Week 20
OKC THUNDER, 0022200982, Mar 7, vs GSW, 128 - 137, Paycom Center, Week 21
OKC THUNDER, 0022200990, Mar 8, @ PHX, 132 - 101, Footprint Center, Week 21
OKC THUNDER, 0022201011, Mar 11, @ NOP, 96 - 110, Smoothie King Center, Week 21
OKC THUNDER, 0022201018, Mar 12, @ SAS, 90 - 102, AT&T Center, Week 21
OKC THUNDER, 0022201031, Mar 14, vs BKN, 107 - 121, Paycom Center, Week 22
OKC THUNDER, 0022201044, Mar 16, @ TOR, 128 - 111, Scotiabank Arena, Week 22
OKC THUNDER, 0022201064, Mar 19, vs PHX, 120 - 124, Paycom Center, Week 22
OKC THUNDER, 0022201082, Mar 21, @ LAC, 100 - 101, Crypto.com Arena, Week 23
OKC THUNDER, 0022201096, Mar 23, @ LAC, 127 - 105, Crypto.com Arena, Week 23
OKC THUNDER, 0022201106, Mar 24, @ LAL, 116 - 111, Crypto.com Arena, Week 23
OKC THUNDER, 0022201120, Mar 26, @ POR, 112 - 118, Moda Center, Week 23
OKC THUNDER, 0022201134, Mar 28, vs CHA, 137 - 134, Paycom Center, Week 24
OKC THUNDER, 0022201142, Mar 29, vs DET, 106 - 107, Paycom Center, Week 24
OKC THUNDER, 0022201149, Mar 31, @ IND, 121 - 117, Gainbridge Fieldhouse, Week 24
OKC THUNDER, 0022201172, Apr 2, vs PHX, 128 - 118, Paycom Center, Week 24
OKC THUNDER, 0022201187, Apr 4, @ GSW, 136 - 125, Chase Center, Week 25
OKC THUNDER, 0022201200, Apr 6, @ UTA, 98 - 114, Vivint Arena, Week 25
OKC THUNDER, 0022201226, Apr 9, vs MEM, 100 - 115, Paycom Center, Week 25
OKC THUNDER, 0052200131, Apr 12, @ NOP, 118 - 123, Smoothie King Center, None
OKC THUNDER, 0052200211, Apr 14, @ MIN, 120 - 95, Target Center, None
BRK NETS, 0012200009, Oct 3, vs PHI, 127 - 108, Barclays Center, Preseason
BRK NETS, 0012200024, Oct 6, vs MIA, 109 - 80, Barclays Center, Preseason
BRK NETS, 0012200056, Oct 12, @ MIL, 97 - 107, Fiserv Forum, Preseason
BRK NETS, 0012200066, Oct 14, @ MIN, 102 - 112, Target Center, Preseason
BRK NETS, 0022200006, Oct 19, vs NOP, 130 - 108, Barclays Center, Week 1
BRK NETS, 0022200021, Oct 21, vs TOR, 105 - 109, Barclays Center, Week 1
BRK NETS, 0022200049, Oct 24, @ MEM, 134 - 124, FedExForum, Week 2
BRK NETS, 0022200060, Oct 26, @ MIL, 110 - 99, Fiserv Forum, Week 2
BRK NETS, 0022200066, Oct 27, vs DAL, 129 - 125, Barclays Center, Week 2
BRK NETS, 0022200083, Oct 29, vs IND, 125 - 116, Barclays Center, Week 2
BRK NETS, 0022200098, Oct 31, vs IND, 109 - 116, Barclays Center, Week 3
BRK NETS, 0022200103, Nov 1, vs CHI, 108 - 99, Barclays Center, Week 3
BRK NETS, 0022200123, Nov 4, @ WAS, 86 - 128, Capital One Arena, Week 3
BRK NETS, 0022200133, Nov 5, @ CHA, 94 - 98, Spectrum Center, Week 3
BRK NETS, 0022200155, Nov 7, @ DAL, 96 - 94, American Airlines Center, Week 4
BRK NETS, 0022200164, Nov 9, vs NYK, 85 - 112, Barclays Center, Week 4
BRK NETS, 0022200184, Nov 12, @ LAC, 95 - 110, Crypto.com Arena, Week 4
BRK NETS, 0022200198, Nov 13, @ LAL, 116 - 103, Crypto.com Arena, Week 4
BRK NETS, 0022200210, Nov 15, @ SAC, 153 - 121, Golden 1 Center, Week 5
BRK NETS, 0022200221, Nov 17, @ POR, 107 - 109, Moda Center, Week 5
BRK NETS, 0022200243, Nov 20, vs MEM, 115 - 127, Barclays Center, Week 5
BRK NETS, 0022200256, Nov 22, @ PHI, 115 - 106, Wells Fargo Center, Week 6
BRK NETS, 0022200266, Nov 23, @ TOR, 98 - 112, Scotiabank Arena, Week 6
BRK NETS, 0022200276, Nov 25, @ IND, 128 - 117, Gainbridge Fieldhouse, Week 6
BRK NETS, 0022200290, Nov 27, vs POR, 97 - 111, Barclays Center, Week 6
BRK NETS, 0022200302, Nov 28, vs ORL, 102 - 109, Barclays Center, Week 7
BRK NETS, 0022200315, Nov 30, vs WAS, 107 - 113, Barclays Center, Week 7
BRK NETS, 0022200329, Dec 2, vs TOR, 105 - 114, Barclays Center, Week 7
BRK NETS, 0022200346, Dec 4, vs BOS, 103 - 92, Barclays Center, Week 7
BRK NETS, 0022200364, Dec 7, vs CHA, 116 - 122, Barclays Center, Week 8
BRK NETS, 0022200380, Dec 9, vs ATL, 116 - 120, Barclays Center, Week 8
BRK NETS, 0022200388, Dec 10, @ IND, 133 - 136, Gainbridge Fieldhouse, Week 8
BRK NETS, 0022200403, Dec 12, @ WAS, 100 - 112, Capital One Arena, Week 9
BRK NETS, 0022200433, Dec 16, @ TOR, 116 - 119, Scotiabank Arena, Week 9
BRK NETS, 0022200447, Dec 18, @ DET, 121 - 124, Little Caesars Arena, Week 9
BRK NETS, 0022200470, Dec 21, vs GSW, 113 - 143, Barclays Center, Week 10
BRK NETS, 0022200483, Dec 23, vs MIL, 100 - 118, Barclays Center, Week 10
BRK NETS, 0022200498, Dec 26, @ CLE, 117 - 125, Rocket Mortgage FieldHouse, Week 11
BRK NETS, 0022200517, Dec 28, @ ATL, 107 - 108, State Farm Arena, Week 11
BRK NETS, 0022200539, Dec 31, @ CHA, 106 - 123, Spectrum Center, Week 11
BRK NETS, 0022200555, Jan 2, vs SAS, 103 - 139, Barclays Center, Week 12
BRK NETS, 0022200570, Jan 4, @ CHI, 121 - 112, United Center, Week 12
BRK NETS, 0022200586, Jan 6, @ NOP, 102 - 108, Smoothie King Center, Week 12
BRK NETS, 0022200599, Jan 8, @ MIA, 101 - 102, FTX Arena, Week 12
BRK NETS, 0022200627, Jan 12, vs BOS, 109 - 98, Barclays Center, Week 13
BRK NETS, 0022200651, Jan 15, vs OKC, 112 - 102, Barclays Center, Week 13
BRK NETS, 0022200666, Jan 17, @ SAS, 106 - 98, AT&T Center, Week 14
BRK NETS, 0022200681, Jan 19, @ PHX, 117 - 112, Footprint Center, Week 14
BRK NETS, 0022200689, Jan 20, @ UTA, 106 - 117, Vivint Arena, Week 14
BRK NETS, 0022200704, Jan 22, @ GSW, 116 - 120, Chase Center, Week 14
BRK NETS, 0022200721, Jan 25, @ PHI, 137 - 133, Wells Fargo Center, Week 15
BRK NETS, 0022200731, Jan 26, vs DET, 130 - 122, Barclays Center, Week 15
BRK NETS, 0022200742, Jan 28, vs NYK, 115 - 122, Barclays Center, Week 15
BRK NETS, 0022200757, Jan 30, vs LAL, 104 - 121, Barclays Center, Week 16
BRK NETS, 0022200772, Feb 1, @ BOS, 139 - 96, TD Garden, Week 16
BRK NETS, 0022200793, Feb 4, vs WAS, 123 - 125, Barclays Center, Week 16
BRK NETS, 0022200810, Feb 6, vs LAC, 124 - 116, Barclays Center, Week 17
BRK NETS, 0022200817, Feb 7, vs PHX, 116 - 112, Barclays Center, Week 17
BRK NETS, 0022200833, Feb 9, vs CHI, 105 - 116, Barclays Center, Week 17
BRK NETS, 0022200846, Feb 11, vs PHI, 101 - 98, Barclays Center, Week 17
BRK NETS, 0022200862, Feb 13, @ NYK, 124 - 106, Madison Square Garden, Week 18
BRK NETS, 0022200878, Feb 15, vs MIA, 105 - 116, Barclays Center, Week 18
BRK NETS, 0022200900, Feb 24, @ CHI, 131 - 87, United Center, Week 19
BRK NETS, 0022200911, Feb 26, @ ATL, 129 - 127, State Farm Arena, Week 19
BRK NETS, 0022200924, Feb 28, vs MIL, 118 - 104, Barclays Center, Week 20
BRK NETS, 0022200937, Mar 1, @ NYK, 142 - 118, Madison Square Garden, Week 20
BRK NETS, 0022200948, Mar 3, @ BOS, 105 - 115, TD Garden, Week 20
BRK NETS, 0022200965, Mar 5, vs CHA, 86 - 102, Barclays Center, Week 20
BRK NETS, 0022200981, Mar 7, @ HOU, 96 - 118, Toyota Center, Week 21
BRK NETS, 0022200995, Mar 9, @ MIL, 118 - 113, Fiserv Forum, Week 21
BRK NETS, 0022201001, Mar 10, @ MIN, 123 - 124, Target Center, Week 21
BRK NETS, 0022201014, Mar 12, @ DEN, 120 - 122, Ball Arena, Week 21
BRK NETS, 0022201031, Mar 14, @ OKC, 121 - 107, Paycom Center, Week 22
